home,teamId,gamePk,gameDate,gameTimeUTC,flyOuts,groundOuts,runsScored,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,catchersInterference,pickoffs,airOutsPitching,groundOutsPitching,runsPitching,doublesPitching,triplesPitching,homeRunsPitching,strikeOutsPitching,baseOnBallsPitching,intentionalWalksPitching,hitsPitching,hitByPitchPitching,atBatsPitching,caughtStealingPitching,stolenBasesPitching,inningsPitched,earnedRuns,battersFaced,outsPitching,hitBatsmen,balks,wildPitches,pickoffsPitching,rbiPitching,inheritedRunners,inheritedRunnersScored,catchersInterferencePitching,sacBuntsPitching,sacFliesPitching
1,135,566280,2019-04-02,2019-04-03T02:10:00Z,2,7,5,0,0,3,13,1,0,11,0,38,0,1,0,0,39,20,5,13,0,0,0,0,0,0,8,0,0,5,8,4,0,14,0,41,0,0,9.0,8,45,27,0,0,0,0,7,0,0,0,0,0
0,158,565225,2019-04-03,2019-04-03T16:35:00Z,4,9,1,1,0,0,10,5,0,2,1,28,0,2,0,0,34,3,1,12,0,0,0,0,0,0,0,0,0,0,12,1,0,3,0,30,0,0,9.0,0,31,27,0,0,0,0,0,0,0,0,0,0
1,147,567461,2019-04-03,2019-04-03T20:05:00Z,0,2,1,1,0,0,18,4,0,5,0,31,1,1,0,0,35,6,1,10,0,0,0,0,0,0,2,0,0,1,8,3,0,3,0,29,0,0,9.0,2,33,27,0,0,0,0,2,0,0,0,0,1
0,117,566768,2019-04-03,2019-04-04T00:05:00Z,4,6,0,2,0,0,9,2,0,6,0,32,1,0,0,0,34,8,0,14,0,0,0,1,0,0,4,0,0,1,13,4,0,5,0,29,0,0,8.0,4,33,24,0,0,0,0,4,0,0,0,0,0
0,109,566281,2019-04-03,2019-04-03T19:40:00Z,5,5,1,5,0,0,11,1,0,7,0,33,0,0,0,0,34,12,1,11,0,0,0,0,0,0,4,0,0,1,7,6,0,5,0,28,0,0,8.0,4,34,24,0,0,0,0,4,0,0,0,0,0
1,146,567365,2019-04-03,2019-04-03T22:10:00Z,5,3,4,3,0,0,15,3,0,7,0,34,0,0,0,0,37,10,4,12,0,0,0,0,0,0,6,0,0,1,10,3,0,10,0,38,0,0,9.0,4,43,27,0,0,0,0,6,0,0,0,0,0
0,142,565706,2019-04-03,2019-04-03T17:15:00Z,1,7,7,5,0,0,10,5,0,11,2,34,0,1,0,0,42,16,7,14,0,1,0,0,0,0,6,0,0,1,5,3,0,9,0,36,0,0,9.0,5,39,27,0,0,0,0,6,0,0,0,0,0
1,113,565225,2019-04-03,2019-04-03T16:35:00Z,4,1,0,0,0,0,12,1,0,3,0,30,0,0,0,0,31,3,0,8,0,0,0,0,0,0,1,0,0,0,10,5,0,2,1,28,0,0,9.0,1,34,27,1,0,0,0,1,0,0,0,0,0
1,139,566670,2019-04-03,2019-04-03T17:10:00Z,7,10,0,0,0,0,11,7,0,6,0,39,0,3,0,0,47,6,0,23,0,0,0,0,0,0,1,0,0,1,13,2,0,5,0,36,0,0,11.0,1,38,33,0,0,0,0,1,0,0,0,0,0
0,143,565899,2019-04-03,2019-04-03T17:05:00Z,5,4,8,3,0,0,8,7,0,10,0,37,0,0,0,0,46,13,8,21,0,0,0,0,0,0,9,0,0,3,8,7,0,12,0,35,0,0,8.0,8,42,24,0,0,0,0,8,0,0,0,0,0
1,144,567158,2019-04-03,2019-04-03T23:20:00Z,2,9,6,1,0,2,8,8,0,8,0,30,0,1,0,0,39,15,6,19,0,1,0,0,0,0,4,0,0,1,13,6,0,12,0,35,0,0,9.0,4,41,27,0,0,0,0,3,0,0,0,0,0
1,141,566870,2019-04-03,2019-04-03T20:07:00Z,5,4,5,3,0,2,5,2,0,10,0,31,1,0,0,0,33,19,4,8,0,0,0,0,0,0,3,0,0,1,10,1,0,6,1,31,0,0,9.0,3,33,27,1,0,0,0,3,0,0,0,0,0
0,137,565805,2019-04-03,2019-04-04T02:10:00Z,6,12,3,0,0,2,5,1,0,6,1,32,0,0,0,0,34,12,3,6,0,0,0,0,0,0,5,0,0,1,10,5,0,7,0,31,0,0,8.0,5,36,24,0,0,0,0,5,0,0,0,0,0
1,135,566281,2019-04-03,2019-04-03T19:40:00Z,3,7,4,1,0,1,7,6,0,5,0,28,0,0,0,0,34,9,4,11,0,0,0,0,0,0,1,0,0,0,11,1,0,7,0,33,0,0,9.0,1,34,27,0,0,0,0,1,0,0,0,0,0
1,140,566768,2019-04-03,2019-04-04T00:05:00Z,2,5,4,1,0,1,13,4,0,5,0,29,0,2,0,0,33,9,4,8,0,0,0,0,0,0,0,0,0,0,9,2,0,6,0,32,0,0,9.0,0,34,27,0,0,0,1,0,0,0,0,0,0
0,116,567461,2019-04-03,2019-04-03T20:05:00Z,5,12,2,1,0,1,8,3,0,3,0,29,0,2,0,0,33,7,2,7,0,1,0,0,0,0,1,0,0,0,18,4,0,5,0,31,0,0,9.0,1,35,27,0,0,0,0,1,0,0,0,0,0
1,119,565805,2019-04-03,2019-04-04T02:10:00Z,5,7,5,4,0,1,10,5,0,7,0,31,0,0,0,0,36,14,5,14,0,0,0,0,0,0,3,0,0,2,5,1,0,6,1,32,0,0,9.0,3,34,27,1,0,0,0,3,0,0,0,0,0
0,110,566870,2019-04-03,2019-04-03T20:07:00Z,3,8,3,1,0,1,10,1,0,6,1,31,1,0,0,0,33,10,3,5,0,0,0,0,0,0,5,0,0,2,5,2,0,10,0,31,0,0,8.0,4,33,24,0,0,0,0,4,0,0,0,0,0
1,133,566092,2019-04-03,2019-04-04T02:07:00Z,4,14,3,0,0,1,7,5,0,5,2,32,0,1,0,0,39,8,3,18,0,0,0,0,0,0,6,0,0,1,7,2,0,9,1,36,0,0,9.0,5,39,27,1,0,0,0,6,0,0,0,0,0
1,114,565317,2019-04-03,2019-04-03T17:10:00Z,3,10,3,0,0,1,13,1,0,5,0,34,0,0,0,0,35,8,3,11,0,0,0,0,0,0,8,0,0,1,10,4,0,13,0,40,0,0,9.0,6,44,27,0,0,0,0,8,0,0,0,0,0
0,115,566670,2019-04-03,2019-04-03T17:10:00Z,4,9,1,0,0,1,13,2,0,5,0,36,1,0,0,0,38,8,1,10,0,0,0,0,0,0,0,0,0,0,11,7,0,6,0,39,0,0,11.0,0,47,33,0,0,0,0,0,0,0,0,0,0
0,111,566092,2019-04-03,2019-04-04T02:07:00Z,4,7,6,2,1,1,7,2,0,9,1,36,1,0,0,0,39,16,6,14,0,0,0,0,0,0,3,0,0,1,7,5,0,5,2,32,0,0,9.0,3,39,27,2,0,0,0,3,0,0,0,0,0
1,118,565706,2019-04-03,2019-04-03T17:15:00Z,4,12,6,0,1,1,5,3,0,9,0,36,1,1,0,0,39,14,6,9,0,0,0,0,0,0,7,0,0,0,10,5,0,11,2,34,0,0,9.0,7,42,27,2,0,0,0,7,0,0,0,0,1
0,121,567365,2019-04-03,2019-04-03T22:10:00Z,5,7,6,3,1,1,10,3,0,10,0,38,0,0,0,0,43,18,6,15,0,0,0,0,0,0,4,0,0,0,15,3,0,7,0,34,0,0,9.0,4,37,27,0,0,0,0,4,0,0,0,0,0
1,134,566181,2019-04-03,2019-04-03T23:05:00Z,3,16,4,3,1,1,7,7,0,8,0,38,0,2,0,0,45,16,4,22,0,0,0,0,0,0,5,0,0,2,8,3,0,7,0,37,0,0,10.0,5,40,30,0,0,0,0,4,0,0,0,0,0
0,145,565317,2019-04-03,2019-04-03T17:10:00Z,6,9,8,3,0,1,10,4,0,13,0,40,0,1,0,0,44,19,8,20,0,0,0,0,0,0,3,0,0,1,13,1,0,5,0,34,0,0,9.0,2,35,27,0,0,0,0,3,0,0,0,0,0
0,138,566181,2019-04-03,2019-04-03T23:05:00Z,5,11,5,1,1,2,8,3,0,7,0,37,0,1,0,0,40,16,4,12,0,0,0,0,0,0,4,0,0,1,7,7,0,8,0,38,0,0,10.0,4,45,30,0,0,0,0,4,0,0,0,0,0
0,112,567158,2019-04-03,2019-04-03T23:20:00Z,3,3,4,0,0,1,13,6,0,12,0,35,1,0,0,0,41,15,3,21,0,0,0,0,0,0,6,0,0,2,8,8,0,8,0,30,0,0,8.0,6,39,24,0,0,0,0,6,0,0,0,0,1
1,120,565899,2019-04-03,2019-04-03T17:05:00Z,2,9,9,3,0,3,8,7,0,12,0,35,0,1,0,0,42,24,8,13,0,0,0,1,0,0,8,0,0,0,8,7,0,10,0,37,0,0,9.0,8,46,27,0,0,0,0,8,0,0,0,0,0
1,134,566182,2019-04-04,2019-04-04T23:05:00Z,4,9,2,1,0,0,5,0,0,10,0,32,0,1,0,0,32,11,2,9,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,33,0,0,9.0,0,38,27,0,0,0,0,0,0,0,0,0,0
0,113,566182,2019-04-04,2019-04-04T23:05:00Z,8,9,0,3,0,0,8,4,0,6,0,33,0,0,0,0,38,9,0,16,0,0,0,0,0,0,2,0,0,0,5,0,0,10,0,32,0,0,8.0,2,32,24,0,0,0,0,2,0,0,0,0,0
1,144,567159,2019-04-04,2019-04-04T23:20:00Z,1,11,9,4,0,0,6,6,0,13,0,34,1,0,0,0,44,17,8,18,0,1,1,1,0,0,4,0,0,2,7,3,0,6,1,33,0,0,9.0,4,37,27,1,0,0,0,4,0,0,0,0,0
1,121,565990,2019-04-04,2019-04-04T17:10:00Z,5,8,0,0,0,0,14,2,0,4,0,32,0,0,0,0,34,4,0,14,0,0,0,0,0,0,4,0,0,1,11,4,0,5,1,30,0,0,9.0,4,37,27,1,0,0,0,4,0,0,0,1,1
1,116,565510,2019-04-04,2019-04-04T17:10:00Z,4,5,5,3,0,0,10,7,0,6,0,29,0,2,0,0,37,9,5,15,0,1,0,0,0,0,4,0,0,1,12,2,0,8,0,34,0,0,9.0,3,37,27,0,0,0,0,3,0,0,0,0,1
0,141,565318,2019-04-04,2019-04-04T22:10:00Z,2,8,1,1,0,0,13,8,0,3,2,30,0,0,0,0,40,4,1,27,0,0,0,0,0,0,4,0,0,0,7,5,0,7,0,28,0,0,8.0,3,37,24,0,0,0,0,4,0,0,0,1,2
1,114,565318,2019-04-04,2019-04-04T22:10:00Z,7,6,4,1,0,0,7,5,0,7,0,28,0,0,0,0,37,8,4,16,1,2,0,0,0,0,1,0,0,0,13,8,0,3,2,30,0,0,9.0,1,40,27,2,0,0,0,1,0,0,0,0,0
0,120,565990,2019-04-04,2019-04-04T17:10:00Z,3,8,4,1,0,1,11,4,0,5,1,30,0,1,0,0,37,9,4,10,1,1,0,0,0,0,0,0,0,0,14,2,0,4,0,32,0,0,9.0,0,34,27,0,0,0,0,0,0,0,0,0,0
0,118,565510,2019-04-04,2019-04-04T17:10:00Z,3,7,4,1,1,1,12,2,0,8,0,34,0,0,0,0,37,14,3,12,0,1,0,0,0,0,5,0,0,0,10,7,0,6,0,29,0,0,8.0,5,37,24,0,0,0,0,5,0,0,0,0,1
0,111,566093,2019-04-04,2019-04-04T19:37:00Z,5,8,3,0,0,1,7,5,0,10,0,34,0,1,0,0,41,13,3,23,1,0,0,0,0,0,7,0,0,1,5,4,0,13,0,36,0,0,8.0,7,41,24,0,0,0,0,7,0,0,0,0,0
1,133,566093,2019-04-04,2019-04-04T19:37:00Z,8,4,7,3,0,1,5,4,0,13,0,36,0,1,0,0,41,19,7,16,0,0,0,0,0,0,3,0,0,1,7,5,0,10,0,34,0,0,9.0,3,41,27,0,0,0,0,3,0,0,0,1,0
0,147,564930,2019-04-04,2019-04-04T19:05:00Z,3,9,8,1,0,4,7,3,0,12,1,37,1,0,0,0,41,25,8,13,0,0,0,1,0,0,4,0,0,1,12,4,0,10,0,35,0,0,9.0,4,39,27,0,0,0,0,2,0,0,0,0,0
0,112,567159,2019-04-04,2019-04-04T23:20:00Z,2,15,4,0,0,2,7,3,0,6,1,33,0,0,0,0,37,12,4,9,0,0,0,0,0,0,9,0,0,0,6,6,0,13,0,34,0,0,8.0,8,43,24,0,0,0,0,8,0,0,1,0,1
1,108,564734,2019-04-04,2019-04-05T02:07:00Z,4,10,4,1,0,2,9,7,0,8,0,35,0,0,0,0,42,15,4,25,0,0,0,0,0,0,11,0,0,2,10,4,0,15,2,39,0,0,9.0,11,45,27,2,0,0,0,11,0,0,0,0,0
0,140,564734,2019-04-04,2019-04-05T02:07:00Z,4,6,11,3,0,2,10,4,0,15,2,39,0,0,0,0,45,24,11,21,0,0,0,0,0,0,4,0,0,2,9,7,0,8,0,35,0,0,9.0,3,42,27,0,0,0,0,4,0,0,0,0,0
1,110,564930,2019-04-04,2019-04-04T19:05:00Z,4,7,4,1,0,1,12,4,0,10,0,35,0,0,0,0,39,14,2,17,0,0,0,1,0,0,8,0,0,4,7,3,0,12,1,37,0,0,9.0,8,41,27,1,0,0,1,8,0,0,0,0,0
1,134,566183,2019-04-05,2019-04-05T23:05:00Z,5,9,2,2,0,0,8,0,0,5,0,29,0,1,0,0,30,7,2,10,1,0,0,0,0,0,0,0,0,0,10,1,0,3,1,28,0,0,9.0,0,30,27,1,0,0,1,0,0,0,0,0,0
0,113,566183,2019-04-05,2019-04-05T23:05:00Z,3,9,0,2,0,0,10,1,0,3,1,28,1,0,0,0,30,5,0,7,0,0,0,1,0,0,2,0,0,0,8,0,0,5,0,29,0,0,8.0,2,30,24,0,0,0,0,2,0,0,0,1,0
1,143,567062,2019-04-05,2019-04-05T23:05:00Z,3,9,10,3,0,0,7,9,0,11,1,33,0,0,0,0,45,14,9,17,0,1,0,0,0,0,4,0,0,2,10,1,0,11,0,38,0,0,9.0,3,39,27,0,0,0,0,4,0,0,0,0,0
0,146,567160,2019-04-05,2019-04-05T23:20:00Z,5,5,0,1,0,0,10,4,0,3,0,27,0,0,0,0,31,4,0,13,0,0,0,0,0,0,4,0,0,2,8,2,0,7,1,31,0,0,8.0,4,34,24,1,0,0,0,4,0,0,0,0,0
1,137,566471,2019-04-05,2019-04-05T20:35:00Z,6,10,2,3,0,0,8,2,0,8,1,36,0,1,0,0,39,11,2,27,0,0,0,0,0,0,5,0,0,2,8,1,0,11,1,38,0,0,9.0,5,40,27,1,0,0,0,5,0,0,0,0,0
0,133,565606,2019-04-05,2019-04-06T00:10:00Z,6,10,2,1,0,0,7,3,0,7,0,33,1,1,0,0,36,8,2,16,0,0,0,0,0,0,3,0,0,1,9,4,0,9,0,32,0,0,8.0,3,36,24,0,0,0,0,3,0,0,0,0,0
1,109,564833,2019-04-05,2019-04-05T23:10:00Z,3,10,15,4,0,5,8,4,0,18,0,40,1,0,0,0,47,37,14,12,0,0,1,0,0,0,8,0,0,2,5,3,0,12,0,38,0,0,9.0,8,41,27,0,0,0,0,8,0,0,0,0,0
0,112,567556,2019-04-05,2019-04-06T00:10:00Z,1,10,10,1,0,3,14,2,0,12,2,39,0,0,0,0,43,22,10,13,0,0,0,0,0,0,13,0,0,5,8,5,0,15,0,36,0,0,8.0,13,42,24,0,0,0,0,13,0,0,1,0,0
1,114,565319,2019-04-05,2019-04-05T23:10:00Z,2,7,3,1,0,2,10,3,0,4,0,28,0,1,0,0,31,11,3,7,0,0,0,0,0,0,2,0,0,1,14,3,0,3,0,30,0,0,9.0,2,34,27,0,0,0,0,2,0,0,0,0,0
1,108,564735,2019-04-05,2019-04-06T02:07:00Z,5,7,3,1,0,2,7,1,0,6,0,29,0,0,0,0,30,13,3,8,0,0,0,0,0,0,1,0,0,1,12,3,0,6,0,32,0,0,9.0,1,35,27,0,0,0,0,1,0,0,0,0,0
1,144,567160,2019-04-05,2019-04-05T23:20:00Z,6,8,4,0,0,2,8,2,0,7,1,31,0,0,0,0,34,13,4,9,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,27,0,0,9.0,0,31,27,0,0,0,0,0,0,0,0,0,0
1,138,566567,2019-04-05,2019-04-05T20:15:00Z,6,11,3,1,0,2,7,2,0,4,0,31,0,0,0,0,33,11,3,5,0,0,0,0,0,0,5,0,0,2,10,6,0,9,0,35,0,0,9.0,5,42,27,0,0,0,0,5,0,0,0,0,1
0,139,566471,2019-04-05,2019-04-05T20:35:00Z,9,8,5,4,0,2,8,1,0,11,1,38,0,0,0,0,40,21,5,18,0,0,0,0,0,0,2,0,0,0,8,2,0,8,1,36,0,0,9.0,2,39,27,1,0,0,0,2,0,0,0,0,0
0,142,567062,2019-04-05,2019-04-05T23:05:00Z,1,10,4,1,1,2,10,1,0,11,0,38,0,0,0,0,39,20,4,19,0,0,0,0,0,0,10,0,0,0,7,9,0,11,1,33,0,0,8.0,8,45,24,1,0,0,0,9,0,0,0,0,1
0,111,564833,2019-04-05,2019-04-05T23:10:00Z,3,18,8,3,0,2,5,3,0,12,0,38,0,0,0,0,41,21,8,11,0,0,0,0,0,0,15,0,0,5,8,4,0,18,0,40,0,0,8.0,15,46,24,0,0,0,0,14,0,0,1,0,0
0,141,565319,2019-04-05,2019-04-05T23:10:00Z,4,6,2,1,0,1,14,3,0,3,0,30,0,0,0,0,34,7,2,7,0,0,0,0,0,0,3,0,0,2,10,3,0,4,0,28,0,0,8.1,3,31,25,0,0,0,0,3,0,0,0,0,0
1,117,565606,2019-04-05,2019-04-06T00:10:00Z,2,10,3,1,0,1,9,4,0,9,0,32,0,0,0,0,36,13,3,16,0,0,0,0,0,0,2,0,0,0,7,3,0,7,0,33,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,0,0
0,140,564735,2019-04-05,2019-04-06T02:07:00Z,5,5,1,1,0,1,12,3,0,6,0,32,0,2,0,0,35,10,1,13,0,0,0,0,0,0,3,0,0,2,7,1,0,6,0,29,0,0,8.0,3,30,24,0,0,0,0,3,0,0,0,0,0
1,145,567263,2019-04-05,2019-04-05T18:10:00Z,1,13,10,3,0,1,6,5,0,9,1,34,0,1,0,0,40,15,8,20,0,0,0,0,0,0,8,0,0,4,9,5,0,9,0,35,0,0,9.0,8,41,27,0,0,0,0,8,0,0,0,0,1
0,136,567263,2019-04-05,2019-04-05T18:10:00Z,5,6,8,1,0,4,9,5,0,9,0,35,0,1,0,0,41,22,8,14,0,1,0,0,0,0,10,0,0,1,6,5,0,9,1,34,0,0,8.0,8,40,24,1,0,0,0,8,0,0,0,0,0
0,135,566567,2019-04-05,2019-04-05T20:15:00Z,5,8,5,1,0,2,10,6,0,9,0,35,0,0,0,0,42,16,5,20,0,1,0,0,0,0,3,0,0,2,7,2,0,4,0,31,0,0,9.0,3,33,27,0,0,0,0,3,0,0,0,0,0
1,115,565413,2019-04-05,2019-04-05T20:10:00Z,2,9,6,0,0,3,7,6,0,10,0,34,0,0,0,0,41,19,6,20,0,1,0,0,0,0,10,0,0,3,5,6,0,13,0,37,0,0,9.0,9,45,27,0,0,0,0,10,0,0,0,1,1
0,119,565413,2019-04-05,2019-04-05T20:10:00Z,6,7,10,2,1,3,5,6,0,13,0,37,0,0,0,0,45,26,10,17,1,1,0,0,0,0,6,0,0,3,7,6,0,10,0,34,0,0,9.0,6,41,27,0,0,0,0,6,0,0,0,0,1
1,158,567556,2019-04-05,2019-04-06T00:10:00Z,1,9,13,2,0,5,8,5,0,15,0,36,0,1,0,0,43,32,13,14,0,0,1,0,0,0,10,0,0,3,14,2,0,12,2,39,0,0,9.0,10,43,27,2,0,0,0,10,0,0,0,0,0
1,114,565320,2019-04-06,2019-04-06T20:10:00Z,3,7,7,3,0,0,13,6,0,8,0,33,0,2,0,0,39,11,5,19,0,0,0,0,0,0,2,0,0,1,14,1,0,10,1,37,0,0,9.0,2,39,27,1,0,0,0,2,0,0,0,0,0
1,144,567161,2019-04-06,2019-04-06T23:20:00Z,4,12,2,2,0,0,7,8,0,6,1,34,0,0,0,0,45,8,2,30,0,0,0,0,0,0,4,0,0,3,7,3,0,8,0,32,0,0,9.0,4,35,27,0,0,0,0,4,0,0,0,0,0
1,109,564834,2019-04-06,2019-04-07T00:10:00Z,5,8,5,2,0,0,6,1,0,11,0,34,0,0,0,0,35,13,5,9,0,0,0,0,0,0,4,0,0,0,7,6,0,6,0,30,0,0,9.0,4,39,27,0,0,0,0,4,0,0,0,1,1
0,139,566472,2019-04-06,2019-04-06T20:05:00Z,6,10,4,1,0,0,5,2,0,9,0,35,0,1,0,0,38,10,4,12,0,1,0,0,0,0,6,0,0,1,4,3,0,8,0,30,0,0,8.0,6,35,24,0,0,0,0,6,0,0,0,1,1
0,133,565607,2019-04-06,2019-04-06T23:10:00Z,5,10,0,1,0,0,7,4,0,6,0,32,0,0,0,0,36,7,0,18,0,0,0,0,0,0,6,0,0,3,4,2,0,11,0,34,0,0,8.0,6,36,24,0,0,0,0,6,0,0,0,0,0
0,140,564736,2019-04-06,2019-04-06T20:05:00Z,2,7,1,3,0,0,12,1,0,6,1,31,0,0,0,0,34,9,1,13,1,0,0,0,0,0,5,0,0,2,7,5,0,10,2,33,0,0,8.0,5,41,24,2,0,0,1,5,0,0,0,0,0
0,111,564834,2019-04-06,2019-04-07T00:10:00Z,3,12,4,1,0,0,7,6,0,6,0,30,0,0,0,0,39,7,4,14,1,1,0,0,0,0,5,0,0,0,6,1,0,11,0,34,0,0,8.2,5,35,26,0,0,0,0,5,0,0,0,0,0
0,142,567063,2019-04-06,2019-04-06T18:05:00Z,5,11,6,0,0,3,1,5,0,7,1,33,0,1,0,0,40,16,5,17,0,0,0,0,0,0,2,0,0,1,6,3,0,7,0,32,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,0,1
0,118,565511,2019-04-06,2019-04-06T17:10:00Z,5,9,4,0,0,3,8,2,0,6,0,33,0,1,0,0,35,15,4,8,0,0,0,0,0,0,7,0,0,1,3,6,0,10,1,33,0,0,8.0,6,40,24,1,0,0,0,6,0,0,0,0,0
0,120,565991,2019-04-06,2019-04-06T17:10:00Z,4,9,5,1,0,2,11,6,0,7,0,32,1,0,0,0,39,14,4,14,1,0,0,0,0,0,6,0,0,5,10,2,0,11,1,32,0,0,8.0,6,35,24,1,0,0,0,6,0,0,0,0,0
0,113,566184,2019-04-06,2019-04-06T17:35:00Z,3,12,5,2,0,2,9,0,0,8,0,38,0,0,0,0,38,16,5,7,0,0,0,0,0,0,6,0,0,1,8,3,0,12,0,38,0,0,9.1,6,42,28,0,0,0,1,6,0,0,0,1,0
1,137,566472,2019-04-06,2019-04-06T20:05:00Z,9,7,6,1,0,1,4,3,0,8,0,30,0,1,0,0,35,12,6,9,1,1,0,0,0,0,4,0,0,0,5,2,0,9,0,35,0,0,9.0,4,38,27,0,0,0,0,4,0,0,0,0,1
0,119,565414,2019-04-06,2019-04-07T00:10:00Z,3,8,7,1,2,1,9,3,0,11,1,31,1,0,0,0,39,19,7,10,1,3,0,0,0,0,2,0,0,1,6,4,0,6,0,32,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,0,0
1,143,567063,2019-04-06,2019-04-06T18:05:00Z,5,12,2,2,0,1,6,3,0,7,0,32,0,0,0,0,36,12,2,12,0,1,0,0,0,0,6,0,0,3,1,5,0,7,1,33,0,0,9.0,6,40,27,1,0,0,0,5,0,0,0,0,0
1,115,565414,2019-04-06,2019-04-07T00:10:00Z,4,8,2,1,0,1,6,4,0,6,0,32,0,0,0,0,36,10,2,16,0,0,0,0,0,0,7,0,0,1,9,3,0,11,1,31,0,0,9.0,7,39,27,1,0,0,0,7,0,0,0,1,3
1,138,566568,2019-04-06,2019-04-06T18:15:00Z,5,7,4,2,0,1,10,6,0,9,0,34,0,0,0,0,42,14,4,24,1,1,0,0,0,0,6,0,0,3,8,10,0,9,0,35,0,0,9.0,4,45,27,0,0,0,0,6,0,0,0,0,0
1,110,564931,2019-04-06,2019-04-06T23:05:00Z,3,9,4,2,0,1,9,3,0,8,2,36,0,1,0,0,42,13,4,26,0,1,0,0,0,0,6,0,0,3,7,3,0,11,1,35,0,0,9.0,6,39,27,1,0,0,0,6,0,0,0,0,0
1,134,566184,2019-04-06,2019-04-06T17:35:00Z,6,11,6,4,0,1,8,3,0,12,0,38,0,1,0,0,42,19,6,16,1,0,0,1,0,0,5,0,0,2,9,0,0,8,0,38,0,0,10.0,4,38,30,0,0,0,0,5,0,0,0,0,0
0,112,567557,2019-04-06,2019-04-06T23:10:00Z,1,14,14,2,0,4,11,9,0,12,0,39,0,3,0,0,49,26,14,16,0,1,0,0,0,0,8,0,0,3,7,3,0,10,0,35,0,0,9.0,8,41,27,0,0,0,0,8,0,0,1,1,1
1,108,564736,2019-04-06,2019-04-06T20:05:00Z,5,8,5,2,0,2,7,5,0,10,2,33,0,2,0,0,41,18,5,24,0,0,0,1,0,0,1,0,0,0,12,1,0,6,1,31,0,0,9.0,1,34,27,1,0,0,0,1,0,0,0,1,0
1,145,567264,2019-04-06,2019-04-06T18:10:00Z,4,6,2,1,0,2,10,1,0,10,0,37,0,0,0,0,38,17,2,16,0,0,0,0,0,0,9,0,0,3,11,6,0,14,1,38,0,0,9.0,9,45,27,1,0,0,0,9,0,0,0,0,0
1,116,565511,2019-04-06,2019-04-06T17:10:00Z,6,9,7,3,0,1,3,6,0,10,1,33,0,0,0,0,40,16,6,21,0,0,0,0,0,0,4,0,0,3,8,2,0,6,0,33,0,0,9.0,4,35,27,0,0,0,0,4,0,0,0,0,0
0,141,565320,2019-04-06,2019-04-06T20:10:00Z,5,6,2,4,0,1,14,1,0,10,1,37,0,0,0,0,39,17,2,20,0,0,0,0,0,0,7,0,0,0,13,6,0,8,0,33,0,0,8.0,6,39,24,0,0,0,0,5,0,0,0,0,0
1,117,565607,2019-04-06,2019-04-06T23:10:00Z,6,7,6,3,0,3,4,2,0,11,0,34,0,0,0,0,36,23,6,12,0,0,0,0,0,0,0,0,0,0,7,4,0,6,0,32,0,0,9.0,0,36,27,0,0,0,0,0,0,0,0,0,0
1,121,565991,2019-04-06,2019-04-06T17:10:00Z,4,5,6,2,0,5,10,2,0,11,1,32,2,1,0,0,35,28,6,6,0,0,0,0,0,0,5,0,0,2,11,6,0,7,0,32,0,0,9.0,4,39,27,0,0,0,0,4,0,0,0,1,0
0,146,567161,2019-04-06,2019-04-06T23:20:00Z,5,9,4,0,0,3,7,3,0,8,0,32,0,1,0,0,35,17,4,11,0,0,0,0,0,0,2,0,0,0,7,8,0,6,1,34,0,0,9.0,2,45,27,1,0,0,0,2,0,0,0,0,0
0,147,564931,2019-04-06,2019-04-06T23:05:00Z,4,10,6,2,0,3,7,3,0,11,1,35,0,0,0,0,39,22,6,10,0,0,0,1,0,0,4,0,0,1,9,3,0,8,2,36,0,0,9.0,4,42,27,2,0,0,0,4,0,0,0,0,1
0,135,566568,2019-04-06,2019-04-06T18:15:00Z,4,7,6,3,0,3,8,10,0,9,0,35,0,2,0,0,45,21,6,23,0,0,0,0,0,0,4,0,0,1,10,6,0,9,0,34,0,0,9.0,3,42,27,0,0,0,0,4,0,0,0,1,1
1,158,567557,2019-04-06,2019-04-06T23:10:00Z,5,13,8,2,0,3,7,3,0,10,0,35,0,0,0,0,42,21,8,12,1,1,1,0,0,0,14,0,0,4,11,9,0,12,0,39,0,0,9.0,14,49,27,0,0,0,0,14,0,0,0,0,1
0,136,567264,2019-04-06,2019-04-06T18:10:00Z,3,8,9,3,0,3,11,6,0,14,1,38,0,0,0,0,45,26,9,19,0,0,0,0,0,0,2,0,0,2,10,1,0,10,0,37,0,0,9.0,2,38,27,0,0,0,0,2,0,0,0,0,0
1,137,566473,2019-04-07,2019-04-07T20:05:00Z,5,7,0,0,0,0,12,2,0,5,0,30,0,0,0,0,32,5,0,10,0,0,0,0,0,0,3,0,0,1,10,3,0,10,0,36,0,0,9.0,3,39,27,0,0,0,0,2,0,0,0,0,0
